client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009558.mp3	Ia kemudian menjadi presiden Pieks Peak Hillclimb Association.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009559.mp3	Holober sering bekerja dengan bassis John Patitucci.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009561.mp3	Littell memaksa Jack Ruby mencari rumah Schiffrin.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009562.mp3	Enzim lain seperti itu diketahui secara signifikan meningkatkan bio-asimilasi nutrisi.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009577.mp3	Caddo tidak menawarkan bantuan. dan dia dipaksa mundur,	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009578.mp3	Mereka tinggal di Los Angeles, dan di South Wraxall Manor, Wiltshire, Inggris.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009579.mp3	Stasiun kereta api Allawah berada di jalur Illawarra yang dilayani oleh Sydney Trains.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009580.mp3	Misalnya, mekanika klasik tidak membedakan antara kerangka referensi yang tidak mempercepat.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009581.mp3	"Hughes juga muncul di film ""Aspen Extreme"", ""Above Suspicion"" dan ""Like Crazy""."	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009617.mp3	Sebagian besar daerah multiversum memiliki sifat-sifat yang sangat berbeda.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009618.mp3	Kapal itu dianugerahi Penghargaan Unit Meritorious.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009619.mp3	"Gateway menamai salah satu tribunnya ""The Darrell Russell Stand"" untuk mengenangnya."	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009620.mp3	Hanna City merupakan bagian dari Peoria, Illinois Metropolitan Statistical Area.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009621.mp3	Ada prosedur khusus untuk menangani kasus yang diragukan atau dipersengketakan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009624.mp3	Mesin empat silinder yang tersedia sama dengan Focus.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009625.mp3	Kelompok Coxeter sangat terhubung dengan kelompok refleksi.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009626.mp3	Kali ini, pada gilirannya, ia pun cepat bergerak minggir.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009627.mp3	Seniornya Brigadir Roger A.Priyor mengambil alih pimpinan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009648.mp3	Setiap pekan, dia menandai sebuah nama dari daftar setelah mengalahkan mereka dalam pertandingan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009650.mp3	Fasilitas ini sekarang menangani campuran bensin, solar, bahan bakar jet, etanol, dan bahan bakar.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009652.mp3	Beberapa pesulap chaos juga menggunakan obat psikedelik dalam beberapa praktik seperti chemognosticism.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009654.mp3	Gelar lain untuk peringkat prajurit termasuk fusilier, sapper, penembak senapan, pengrajin, dan penjaga.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009655.mp3	Ibukotanya adalah Loa.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009682.mp3	Orang yang mati tidak memiliki teman.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009683.mp3	Di lantai atas, original solar memiliki koleksi mainan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009685.mp3	Saat bicara cepat, enklit “-hyume” sering menjadi “-yuhme” atau bahkan “-yume”.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009686.mp3	Isinya menyerang penyalahgunaan Gereja dengan ketulusan dan semangat yang luar biasa.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009724.mp3	Tim-tim olahraga yang tercantum di bawah ini berbasis di Saitama.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009725.mp3	Ini adalah penyiar swasta pertama di Chili.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009726.mp3	Ergastulum dinyatakan sebagai bangunan ilegal pada masa pemerintahan Hadrian.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009727.mp3	Kau mengalami lari yang menyenangkan!	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009728.mp3	Sawallisch merupakan anggota kehormatan Robert Schumann Society.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009776.mp3	Isinya lagu-lagu asli Paige dan aransemen baru lagu-lagu Natal klasik.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009778.mp3	"Salvinorin adalah diterpenoid neoklerodane ""trans""."	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009780.mp3	Brett lahir dan masih tinggal di Massachusetts.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009781.mp3	Layout dibagi menjadi dua fase: “Ukuran” dan “Susunan”.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009782.mp3	Mari kita merumuskan apa yang kita ketahui.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009810.mp3	Diyakini juga bahwa pengkodean ditulis ulang.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009812.mp3	Acara ini didukung secara luas oleh kelompok masyarakat, bisnis regional dan layanan darurat.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009814.mp3	Diane memiliki dua saudara kandung, Howard Schulder dan Sylvia Schulder Fisher.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009816.mp3	Hanya terdapat dokumen tertulis tentang rumah bawah tanah bangsa Scythia dan Jerman.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009817.mp3	Saguenay adalah tempat kedudukan peradilan negeri Chicoutimi.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009850.mp3	Ini adalah pertama kalinya dalam sejarah Kingswood hal ini terjadi.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009851.mp3	Saya berada dalam situasi yang sedikit sulit.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009852.mp3	Setelah bertugas di Algiers, ia kembali ke Paris dan melanjutkan pekerjaannya di film.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009853.mp3	Tak ada yang terluka.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009854.mp3	Smith khawatir karena Meeker lebih muda darinya.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009912.mp3	Ault dan istri pertamanya Julie memiliki dua anak.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009913.mp3	Layanan ini adalah salah satu layanan kereta Pendolino di Eropa Tengah dan Timur.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009914.mp3	"""Ada dua orang di bawah mencarimu,"" bisiknya."	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009915.mp3	Norlin mengelola distribusi untuk kompetitor besar Oberheim, Moog Music.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009916.mp3	Masjid ini awalnya dirancang oleh Nazaruddin, putra seorang imam.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009942.mp3	Lebih baik menjaga yang telah ada daripada mencari yang lebih berharga dengan mengorbankan apa yang kita miliki.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009943.mp3	Jembatan ini menawarkan salah satu pemandangan panorama terbaik kota Kiel.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009944.mp3	Denning mengatakan bahwa ketiga komponen itu nantinya dapat melapor kepada penyelesai.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009945.mp3	Permainan antara kelas yang bertanding dengan hadiah kecil mungkin akan diselenggarakan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009946.mp3	Nyonya dan tuan yang memperkerjakan aku akan tertarik menerima layananmu sementara.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009987.mp3	"Perilaku makan ""Acanthosaura"" yang khas adalah gaya duduk-dan-menunggu."	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009989.mp3	Hukumnya sangat jelas.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009991.mp3	Pasukan kami siap untuk melakukan serangan berat.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009992.mp3	"Noel O'Mahony diangkat kembali sebagai manajer tetapi tantangan gelar tersebut runtuh."	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26009994.mp3	Mereka adalah saprozoik, mengonsumsi benda mati, yang mengesankan peran komensalnya.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010034.mp3	Detail konstruksi seperti batu bata sengaja diekspos untuk mengomunikasikan estetika kasar.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010035.mp3	Empat musisi bermain musik di jalan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010036.mp3	Dua pria makan di bangku di sebelah pria yang tertidur.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010037.mp3	Camp Cooke, sebuah kamp Angkatan Darat di wilayah Santa Barbara, California, dinamai dengan namanya.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010038.mp3	Senyawa ini penting dalam sintesis senyawa heterosiklik.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010079.mp3	Ini penting dalam sebagian besar tarian pasangan, tetapi khususnya dalam tarian ruang dansa modern.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010080.mp3	Mike menebang pohon yang merusak pemandangan	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010081.mp3	Ia mendirikan Boys Club pertama California di San Pedro.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010082.mp3	Gehrels juga menemukan sejumlah komet.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010083.mp3	Ini telah menarik banyak orang dari seluruh Indonesia untuk datang, tinggal dan bekerja.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010119.mp3	Orang-orang menunggu untuk menurunkan barang dari truk.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010120.mp3	Pengguna akan menarik pin pengaman dan berlari demi keselamatannya.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010121.mp3	Melewati utara, akan sampai di Yarburgh, dan melintasi jalan Alvingham-Yarburgh dekat Newholme.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010122.mp3	Dia merasa bahwa dia tidak cukup mendukung penegakan hukum.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010123.mp3	Regenerasi dari Corpyha cukup sehat di Lakefield.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010178.mp3	Adiknya yang bernama Barbara Whitney Carr adalah presiden dari Chicago Horticultural Society.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010179.mp3	Seorang pria yang bertelanjang dada menarik setang sepedanya untuk melakukan trik wheelie.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010181.mp3	Woldenberg terlahir di Monterrey di sebuah keluarga yang berimigrasi dari Eropa Timur.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010182.mp3	Villa Ferretti-Angeli di Dolo juga ada di Riviera.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010184.mp3	Di antara para penonton, turut hadir Presiden Bill Clinton dan Ibu Negara Hillary Clinton.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010219.mp3	Wilayah ini berisi pantai dan hutan.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010220.mp3	Namun kekuatan yang lebih kecil terus mendorong badan pemerintahan yang berbasis di Washington.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010221.mp3	Ini adalah atap gaya tradisional gambrel.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010222.mp3	Kapal selam pembawa ranjau untuk ditanam di pantai merupakan kendaraan kecil yang ditujukan untuk meletakkan ranjau di pelabuhan musuh dan melakukan pendekatan.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010224.mp3	Ini adalah film pertama Bergman setelah meninggalkan suaminya, sutradara Roberto Rossellini.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010245.mp3	Tiap Boohbah memiliki warna yang berbeda.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010246.mp3	Mereka memiliki tiga anak laki-laki, Sam, Mike, dan Tony.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010247.mp3	Arsitek J. J. P. Oud adalah orang dari Rotterdam yang terkenal pada masa itu.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010249.mp3	Sebuah pencapaian yang tidak mungkin diraih dengan kimia organik tradisional.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010250.mp3	Ekonomi Claremore ada bermacam-macam.	2	1				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010571.mp3	Bukti menunjukkan bahwa para pelacur memiliki beberapa budak.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010572.mp3	Impeler dapat dipasang pada poros yang sama atau pada poros yang berbeda.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010573.mp3	Saya membawanya ke Cubby Broccoli.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010574.mp3	Pusat Pendidikan dan InsideTrack, perusahaan pelatihan mahasiswa yang dia bentuk bersama Kai Drekmeier.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010575.mp3	Kadal-kadal ini memiliki mata yang besar dengan pupil vertikal, dan mereka tidak memiliki kelopak mata.	2	0				id	
10b763f739eb0a23c45bf246ce5293666fa2c9abc91678a99a422c4a83f25569fc3d7ba8f3cad8833a62cd68ded7e5ed742a378d8526dc77a96d0e91487bea94	common_voice_id_26010613.mp3	Sejak meninggalkan Dáil Éireann, McDowell telah bertugas kembali sebagai Penasihat Senior.	2	0				id	
